restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
SONIC,Routine,10/11/19,100,1005,RIVERFRONT,#A,75207,1005 S RIVERFRONT BLVD #A,10/1/19,FY2020
SONIC,Routine,10/10/19,100,4880,MOUNTAIN CREEK,#110,75236,4880 MOUNTAIN CREEK PKWY #110,10/1/19,FY2020
SONIC,Routine,10/24/19,87,8687,CENTRAL,,75230,8687 N CENTRAL EXPW,10/1/19,FY2020
SONIC,Routine,8/7/19,80,8240,POLK,,75232,8240 S POLK ST,8/1/19,FY2019
SONIC DRIVE IN,Routine,1/6/20,86,8126,LAKE JUNE,,75217,8126 LAKE JUNE RD,1/1/20,FY2020
SONIC DRIVE IN,Routine,1/2/20,85,8620,SPRING VALLEY,,75240,8620 SPRING VALLEY RD,1/1/20,FY2020
SONIC DRIVE IN,Routine,1/10/20,96,9119,GARLAND,,75218,9119 GARLAND RD,1/1/20,FY2020
SONIC DRIVE IN,Routine,12/9/19,90,12130,INWOOD,,75244,12130 INWOOD RD,12/1/19,FY2020
SONIC DRIVE IN,Routine,11/15/19,96,1330,EMPIRE CENTRAL,,75247,1330 EMPIRE CENTRAL DR,11/1/19,FY2020
SONIC DRIVE IN,Routine,11/25/19,93,2927,LOMBARDY,,75220,2927 LOMBARDY LN,11/1/19,FY2020
SONIC DRIVE IN,Routine,10/8/19,99,3650,FRANKFORD,,75287,3650 FRANKFORD RD,10/1/19,FY2020
SONIC DRIVE IN,Routine,10/15/19,83,8045,FOREST,,75243,8045 FOREST LN,10/1/19,FY2020
SONIC DRIVE IN,Routine,9/25/19,90,10709,AUDELIA,,75238,10709 AUDELIA RD,9/1/19,FY2019
SONIC DRIVE IN,Routine,9/4/19,97,1739,ST. AUGUSTINE,#B,75217,1739 S ST. AUGUSTINE DR #B,9/1/19,FY2019
SONIC DRIVE IN,Routine,9/12/19,90,4801,ROSS,,75204,4801 ROSS AVE,9/1/19,FY2019
SONIC DRIVE IN,Routine,9/9/19,90,7071,GREENVILLE,,75231,7071 GREENVILLE AVE,9/1/19,FY2019
SONIC DRIVE IN,Routine,9/25/19,92,9609,PLANO,,75238,9609 PLANO RD,9/1/19,FY2019
SONIC DRIVE IN,Routine,8/27/19,97,2412,ZANG,,75224,2412 S ZANG BLVD,8/1/19,FY2019
SONIC DRIVE IN,Routine,8/16/19,96,2429,LEDBETTER,,75216,2429 W LEDBETTER DR,8/1/19,FY2019
SONIC DRIVE IN,Routine,7/3/19,82,11921,NORTHWEST,,75218,11921 E NORTHWEST HWY,7/1/19,FY2019
SONIC DRIVE IN,Routine,7/9/19,93,2516,FORT WORTH,,75211,2516 FORT WORTH AVE,7/1/19,FY2019
SONIC DRIVE IN,Routine,6/27/19,98,3023,INWOOD,,75235,3023 INWOOD RD,6/1/19,FY2019
SONIC DRIVE IN,Routine,5/31/19,92,8602,LANCASTER,,75241,8602 S LANCASTER RD,5/1/19,FY2019
SONIC DRIVE INN,Routine,9/11/19,97,3710,ILLINOIS,,75211,3710 W ILLINOIS AVE,9/1/19,FY2019
SONIC DRIVE-IN,Routine,10/10/19,98,15205,MONTFORT,,75248,15205 MONTFORT DR,10/1/19,FY2020
SONIC DRVE IN,Routine,8/12/19,90,2945,BUCKNER,,75228,2945 N BUCKNER BLVD,8/1/19,FY2019
SONNY BRYAN'S SMOKEHOUSE,Routine,11/25/19,94,2625,SEELCCO,,75235,2625 SEELCCO ST,11/1/19,FY2020
SONNY BRYAN'S SMOKEHOUSE,Routine,11/7/19,83,302,MARKET,#101,75202,302 N MARKET ST #101,11/1/19,FY2020
SONNY BRYAN'S SMOKEHOUSE,Routine,9/20/19,80,2202,INWOOD,,75235,2202 INWOOD RD,9/1/19,FY2019
SONNY BRYAN'S SMOKEHOUSE,Routine,8/29/19,90,325,ST PAUL,,75201,325 N ST PAUL ST,8/1/19,FY2019
SONNY BRYAN'S SMOKEHOUSE,Routine,6/26/19,85,5519,LOVERS,,75209,5519 W LOVERS LN,6/1/19,FY2019
SONS OF HERMANN HOME ASSO,Routine,2/28/19,89,3414,ELM,,75226,3414 ELM ST,2/1/19,FY2019
SOONJA'S BAKERY,Routine,11/19/19,80,5441,ALPHA,#106,75240,5441 ALPHA RD #106,11/1/19,FY2020
SOUK RESTAURANT,Routine,11/26/19,90,3011,GULDEN,#114,75212,3011 GULDEN LN #114,11/1/19,FY2020
SOUL CHICKEN & WAFFLES,Routine,3/26/18,85,1223,RED BIRD,,75211,1223 E RED BIRD LN,3/1/18,FY2018
SOULMAN'S BAR-B-QUE,Routine,12/18/19,86,8018,LANCASTER,,75241,8018 S LANCASTER RD,12/1/19,FY2020
SOUTH BUCKNER FOOD MART,Routine,11/12/18,91,521,BUCKNER,,75217,521 S BUCKNER BLVD,11/1/18,FY2019
SOUTH COAST CAFE,Routine,2/6/18,98,1627,PACIFIC,#A1,75201,1627 PACIFIC AVE #A1,2/1/18,FY2018
SOUTH DALLAS CAFE,Routine,10/30/19,84,7035,MARVIN D LOVE,,75237,7035 MARVIN D LOVE FRWY,10/1/19,FY2020
SOUTH DALLAS GRILL,Routine,6/3/19,80,3308,ELSIE FAYE HEGGINS,,75215,3308 ELSIE FAYE HEGGINS ST,6/1/19,FY2019
SOUTH OAK CLIFF H S,Routine,11/17/17,86,3601,MARSALIS,,75216,3601 S MARSALIS AVE,11/1/17,FY2018
SOUTH PAW'S,Routine,7/11/19,86,6009,BERKSHIRE,,75225,6009 BERKSHIRE LN,7/1/19,FY2019
SOUTHERN CLASSIC DAIQUIRI FACTORY,Routine,6/20/19,85,3113,ROSS,,75204,3113 ROSS AVE,6/1/19,FY2019
SOUTHERN COMFORT CATERING,Routine,11/25/19,92,4211,EAST SIDE,#D,75226,4211 EAST SIDE AVE #D,11/1/19,FY2020
SOUTHERN MAID DONUTS,Routine,1/14/20,80,937,DAVIS,,75208,937 W DAVIS ST,1/1/20,FY2020
SOUTHERN MAID DONUTS,Routine,12/24/19,80,655,ILLINOIS,#303,75224,655 W ILLINOIS AVE #303,12/1/19,FY2020
SOUTHERN MAID DONUTS,Routine,10/24/19,85,801,RIVERFRONT,#200,75207,801 N RIVERFRONT BLVD #200,10/1/19,FY2020
SOUTHERN MAID DONUTS,Routine,2/25/19,100,1152,BUCKNER,#J125,75218,1152 N BUCKNER BLVD #J125,2/1/19,FY2019
SOUTHPAW'S ORGANIC GRILL,Routine,12/23/19,90,3227,MCKINNEY,100,75204,3227 MCKINNEY AVE 100,12/1/19,FY2020
SOUTHPAWS ORGANIC CAFÉ,Routine,3/15/19,87,4023,OAK LAWN,,75219,4023 OAK LAWN,3/1/19,FY2019
SOUTHSIDE GROCERY,Routine,8/1/19,92,4630,ELSIE FAYE HEGGINS,,75210,4630 ELSIE FAYE HEGGINS ST,8/1/19,FY2019
SOUTHSIDE HOUSE OF TACOS,Routine,12/30/19,93,2727,WARREN,,75215,2727 WARREN AVE,12/1/19,FY2020
SOUTHSIDE STEAKS & CAKES,Routine,8/28/19,95,3125,AL LIPSCOMB,,75210,3125 AL LIPSCOMB WAY,8/1/19,FY2019
SOUTHWEST AIRLINE (GRAB & GO),Routine,11/25/19,100,2195,RESEARCH,,75235,2195 RESEARCH ROW,11/1/19,FY2020
SOUTHWEST AIRLINES - MAIN KITCHEN,Routine,12/4/19,94,2702,LOVE FIELD,,75235,2702 LOVE FIELD DR,12/1/19,FY2020
SOUTHWEST AIRLINES STARBUCKS & RUNWAY CAFE,Routine,5/29/19,93,2432,WYMAN,,75235,2432 WYMAN ST,5/1/19,FY2019
SPAGHETTI WAREHOUSE,Routine,9/23/19,85,1815,MARKET,,75202,1815 N MARKET ST,9/1/19,FY2019
SPEARMINT RHINO CLUB,Routine,6/18/19,89,10965,COMPOSITE,,75220,10965 COMPOSITE DR,6/1/19,FY2019
SPECS LIQUOR,Routine,10/15/19,95,5959,ROYAL,635,75230,5959 ROYAL LN STE 635,10/1/19,FY2020
SPEED MAX,Routine,6/6/19,96,5931,R. L. THORNTON,,75232,5931 S R. L. THORNTON FRWY,6/1/19,FY2019
SPEEDMAX,Routine,10/11/19,80,8445,LANCASTER,#A,75241,8445 S LANCASTER RD #A,10/1/19,FY2020
SPEEDY BEER & WINE,Routine,12/12/18,80,3232,SYLVAN,#B,75212,3232 SYLVAN AVE #B,12/1/18,FY2019
SPEEDY TACOS & MORE,Routine,12/4/19,84,3230,SYLVAN,#B,75212,3230 SYLVAN AVE #B,12/1/19,FY2020
SPERANZA,Routine,10/30/19,90,18204,PRESTON,#E-1,75252,18204 PRESTON RD STE #E-1,10/1/19,FY2020
SPICE IN THE CITY,Routine,10/29/19,92,1512,COMMERCE,#100,75201,1512 COMMERCE ST #100,10/1/19,FY2020
SPIN NEAPOLITAN PIZZA,Routine,5/23/17,85,5627,SMU,,75206,5627 SMU BLVD,5/1/17,FY2017
SPIRAL DINER & BAKERY,Routine,9/26/19,80,1101,BECKLEY,,75203,1101 N BECKLEY AVE,9/1/19,FY2019
SPORTS BAR,Routine,10/22/19,94,1055,REGAL,,75247,1055 REGAL ROW,10/1/19,FY2020
SPORTS CITY CANTINA,Routine,11/14/19,80,10851,HARRY HINES,,75220,10851 HARRY HINES BLVD,11/1/19,FY2020
SPORTS SUB,Routine,6/11/18,83,2718,ROMINE,,75215,2718 ROMINE AVE,6/1/18,FY2018
SPRAGUE WEST STADIUM,Routine,10/31/19,99,3700,BOULDER,,75233,3700 BOULDER DR,10/1/19,FY2020
SPREEZA,Routine,9/30/19,93,4010,MAPLE,,75219,4010 MAPLE AVE,9/1/19,FY2019
SPRING CREEK BARBEQUE,Routine,9/4/19,91,12835,PRESTON,#202,75230,12835 PRESTON RD #202,9/1/19,FY2019
SPRING CREEK BARBEQUE,Routine,9/22/19,92,2827,WHEATLAND,,75237,2827 W WHEATLAND RD,9/1/19,FY2019
SPRING HILL SUITES,Routine,4/11/19,95,10111,CENTRAL,,75231,10111 N CENTRAL EXPW,4/1/19,FY2019
SPRING VALLEY ELEM,Routine,10/8/19,94,13535,SPRING GROVE,,75240,13535 SPRING GROVE AVE,10/1/19,FY2020
SPRINGHILL SUITES,Routine,7/12/19,94,2363,STEMMONS,,75220,2363 STEMMONS TRL,7/1/19,FY2019
SPRINGHILL SUITES BY MARRIOTT,Routine,2/19/19,98,1907,LAMAR,,75202,1907 N LAMAR ST,2/1/19,FY2019
SPROUTS FARMERS MARKET,Routine,11/27/18,94,11722,MARSH,317,75229,11722 MARSH LN 317,11/1/18,FY2019
SPROUTS FARMERS MARKET DELI/BAKERY/ SUSHI,Routine,12/3/19,81,1800,HENDERSON,,75206,1800 N HENDERSON AVE,12/1/19,FY2020
ST AUGUSTINE CATHOLIC CHU,Routine,5/23/19,100,1064,ST AUGUSTINE,,75217,1064 N ST AUGUSTINE RD,5/1/19,FY2019
ST AUGUSTINE FOOD MART,Routine,1/30/19,88,1230,ST AUGUSTINE,,75217,1230 N ST AUGUSTINE RD,1/1/19,FY2019
ST LUCIA BREAD CAFE,Routine,6/19/19,80,34511,LBJ,,75241,34511 LBJ FRWY,6/1/19,FY2019
ST MARTIN'S,Follow-up,1/9/20,72,3020,GREENVILLE,,75206,3020 GREENVILLE AVE,1/1/20,FY2020
ST PATRICK'S CAFETERIA,Routine,9/5/19,90,9635,FERNDALE,,75238,9635 FERNDALE RD,9/1/19,FY2019
ST PAUL UNITED METHODIST CHURCH,Routine,3/7/19,97,1816,ROUTH,,75201,1816 ROUTH ST,3/1/19,FY2019
ST PETE'S DANCING MARLIN,Routine,9/16/19,85,2730,COMMERCE,,75226,2730 COMMERCE ST,9/1/19,FY2019
ST PHILIP CATHOLIC,Routine,5/6/19,96,8131,MILITARY,,75227,8131 MILITARY PKWY,5/1/19,FY2019
ST PIUS X PAROCHIAL,Routine,10/14/19,97,3030,GUS THOMASSON,,75228,3030 GUS THOMASSON RD,10/1/19,FY2020
ST RITA'S KITCHEN,Routine,9/26/19,97,12521,INWOOD,,75234,12521 INWOOD RD,9/1/19,FY2019
ST ROCCO'S,Routine,9/22/19,97,3011,GULDEN,#100,75212,3011 GULDEN LN #100,9/1/19,FY2019
ST. ROCCO'S,Routine,9/22/19,87,3011,GULDEN,#200,75212,3011 GULDEN #200,9/1/19,FY2019
ST. ROCCO'S OUTSIDE ROOF BAR,Routine,3/14/19,96,3011,GULDEN,#300,75212,3011 GULDEN #300,3/1/19,FY2019
STACK'S SANDWICH COMPANY,Routine,6/20/19,85,150,TURTLE CREEK,#202,75207,150 TURTLE CREEK BLVD #202,6/1/19,FY2019
STACKHOUSE BURGERS,Routine,8/19/19,80,2917,GASTON,,75226,2917 GASTON AVE,8/1/19,FY2019
STAN'S BLUE NOTE,Routine,12/19/19,86,2908,GREENVILLE,,75206,2908 GREENVILLE AVE,12/1/19,FY2020
STAND/HOME SIDE,Routine,10/31/19,98,3606,BOULDER,,75223,3606 BOULDER DR,10/1/19,FY2020
STANLEY'S CATFISH INN,Routine,9/12/19,80,3146,CEDAR CREST,,75203,3146 CEDAR CREST BLVD,9/1/19,FY2019
STAR DONUTS,Routine,2/5/19,92,1130,BELTLINE,#300,75253,1130 S BELTLINE RD #300,2/1/19,FY2019
STAR FOOD & DELI,Routine,2/8/19,90,8098,LOOP 12,,75217,8098 S LOOP 12,2/1/19,FY2019
STAR MUSIC STUDIO,Routine,3/29/19,87,11339,EMERALD,,75229,11339 EMERALD ST,3/1/19,FY2019
STAR SUB SHOP,Follow-up,5/11/17,81,9203,SKILLMAN,#114,75243,9203 SKILLMAN ST #114,5/1/17,FY2017
STARBUCK'S COFFEE,Routine,6/27/19,92,2200,ROSS,#250,75201,2200 ROSS AVE #250,6/1/19,FY2019
STARBUCKS,Routine,12/19/19,90,1700,COMMERCE,,75201,1700 COMMERCE ST,12/1/19,FY2020
STARBUCKS,Routine,12/6/19,87,3620,CAMP WISDOM,,75251,3620 W CAMP WISDOM RD,12/1/19,FY2020
STARBUCKS,Routine,12/11/19,98,8687,CENTRAL,#926,75225,8687 N CENTRAL EXPW #926,12/1/19,FY2020
STARBUCKS,Routine,11/21/19,89,3701,NORTHWEST,#410,75220,3701 W NORTHWEST HWY #410,11/1/19,FY2020
STARBUCKS,Routine,11/20/19,96,39739,LBJ,,75237,39739 LBJ FRWY,11/1/19,FY2020
STARBUCKS,Routine,11/6/19,97,500,AKARD,#100,75201,500 N AKARD #100,11/1/19,FY2020
STARBUCKS,Routine,10/11/19,94,208,AKARD,#103,75202,208 S AKARD ST #103,10/1/19,FY2020
STARBUCKS,Routine,10/8/19,89,4924,GREENVILLE,,75206,4924 GREENVILLE AVE,10/1/19,FY2020
STARBUCKS,Routine,6/11/19,99,4780,MAPLE,,75219,4780 MAPLE AVE,6/1/19,FY2019
STARBUCKS,Routine,3/11/19,96,14715,COIT,101,75254,14715 COIT RD STE 101,3/1/19,FY2019
STARBUCKS,Routine,1/23/19,97,400,CRESCENT,#200,75201,400 CRESCENT CT #200,1/1/19,FY2019
STARBUCKS,Routine,12/26/18,92,8026,PARK,,75231,8026 PARK LN,12/1/18,FY2019
STARBUCKS,Routine,11/15/18,88,2021,HALL,,75204,2021 N HALL ST,11/1/18,FY2019
STARBUCKS,Routine,11/20/18,99,5527,RL THORNTON,,75223,5527 E RL THORNTON FRWY,11/1/18,FY2019
STARBUCKS,Routine,11/27/18,97,7325,GASTON,#100,75214,7325 GASTON AVE #100,11/1/18,FY2019
STARBUCKS,Routine,6/18/18,99,3555,FRANKFORD,,75287,3555 FRANKFORD RD,6/1/18,FY2018
STARBUCKS - TRINITY TOWERS,Routine,7/1/19,92,2777,STEMMONS,#100,75207,2777 N STEMMONS FRWY #100,7/1/19,FY2019
STARBUCKS COFEE,Routine,12/5/19,98,7995,LBJ,#118,75231,7995 LBJ STE #118,12/1/19,FY2020
STARBUCKS COFFEE,Routine,12/6/19,97,1201,ELM,#115,75202,1201 ELM ST #115,12/1/19,FY2020
STARBUCKS COFFEE,Routine,12/24/19,98,2800,OAK LAWN,,75219,2800 OAK LAWN AVE,12/1/19,FY2020
STARBUCKS COFFEE,Routine,3/14/19,93,3100,FOREST,#100,75234,3100 FOREST LN #100,3/1/19,FY2019
STARBUCKS COFFEE,Routine,3/28/19,87,8008,CEDAR SPRINGS,C2452,75235,8008 CEDAR SPRINGS RD C2452,3/1/19,FY2019
STARBUCKS COFFEE,Routine,1/9/19,96,2355,OLIVE,#100,75201,2355 OLIVE ST #100,1/1/19,FY2019
STARBUCKS COFFEE,Routine,1/16/19,97,5715,LEMMON,#1,75209,5715 LEMMON AVE #1,1/1/19,FY2019
STARBUCKS COFFEE,Routine,11/12/18,95,10181,NORTHWEST,,75238,10181 E NORTHWEST HWY,11/1/18,FY2019
STARBUCKS COFFEE,Routine,11/28/18,93,7190,SKILLMAN,#110,75231,7190 SKILLMAN ST #110,11/1/18,FY2019
STARBUCKS COFFEE,Routine,10/26/18,100,1700,PACIFIC,#102,75201,1700 PACIFIC AVE #102,10/1/18,FY2019
STARBUCKS COFFEE COMPANY,Routine,10/30/19,99,2801,ALLEN,#180,75204,2801 ALLEN ST #180,10/1/19,FY2020
STARBUCKS COFFEE COMPANY,Routine,3/16/19,93,9440,GARLAND,#112,75218,9440 GARLAND RD STE #112,3/1/19,FY2019
STARBUCKS COFFEE COMPANY,Routine,2/18/19,92,2455,MOCKINGBIRD,,75235,2455 W MOCKINGBIRD LN,2/1/19,FY2019
STARBUCKS COFFEE COMPANY,Routine,12/13/18,95,6025,ROYAL,#102,75230,6025 ROYAL LN #102,12/1/18,FY2019
STARBUCKS KIOSK,Routine,3/14/19,100,3878,OAK LAWN,#180A,75219,3878 OAK LAWN AVE #180A,3/1/19,FY2019
STARBUCKS KIOSK (PAVILLION BUILDING),Routine,3/15/19,97,2350,STEMMONS,#100,75235,2350 N STEMMONS FRWY #100,3/1/19,FY2019
STARBUCKS-COLE & LEMMON,Routine,5/30/19,93,3699,MCKINNEY,300-C,75204,3699 MCKINNEY AVE 300-C,5/1/19,FY2019
STARLIGHT LOUNGE,Routine,2/20/19,93,4319,MAIN,,75226,4319 MAIN ST,2/1/19,FY2019
STARS GROCERY & GRILL,Routine,8/28/19,82,4848,MILITARY,#A,75223,4848 MILITARY PKWY #A,8/1/19,FY2019
START,Routine,12/17/19,84,4814,GREENVILLE,,75206,4814 GREENVILLE AVE,12/1/19,FY2020
STATE FAIR OF TEXAS,Routine,5/30/19,100,1610,FUN,,75210,1610 FUN WAY,5/1/19,FY2019
STAY EXPRESS INN,Routine,12/28/18,89,8303,RL THORNTON,,75228,8303 E RL THORNTON FRWY,12/1/18,FY2019
STAYBRIDGE SUITES,Routine,7/16/19,89,16060,DALLAS,,75248,16060 DALLAS PKWY,7/1/19,FY2019
STEADY POPPING POPCORN,Routine,8/9/19,88,1513,MONTROSE,,75115,1513 MONTROSE LN,8/1/19,FY2019
STEAK N' SHAKE,Routine,1/15/19,91,15125,MONTFORT,,75240,15125 MONTFORT DR,1/1/19,FY2019
STEAM THEORY BREWING COMPANY LP,Routine,12/26/19,95,340,SINGLETON,#100,75212,340 SINGLETON BLVD #100,12/1/19,FY2020
STEEL CITY POPS,Routine,4/10/19,98,6025,ROYAL,#105,75230,6025 ROYAL LN #105,4/1/19,FY2019
STEEL CITY POPS,Routine,3/8/19,97,9440,GARLAND,#138,75218,9440 GARLAND RD #138,3/1/19,FY2019
STEEL CITY POPS,Routine,11/29/18,95,2012,GREENVILLE,,75206,2012 GREENVILLE AVE,11/1/18,FY2019
STEEL RESTAURANT & LOUNGE,Routine,7/18/19,80,3102,OAK LAWN,#100,75219,3102 OAK LAWN AVE #100,7/1/19,FY2019
STEIN'S BAKERY,Routine,10/3/19,90,12829,PRESTON,#417,75230,12829 PRESTON RD #417,10/1/19,FY2020
STELLA NORA,Routine,9/26/19,99,1928,GREENVILLE,,75206,1928 GREENVILLE AVE,9/1/19,FY2019
