restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
LAS GUERAS RESTAURANT,Routine,10/8/2019,82,3334,IRVING,,75247,3334 IRVING BLVD,10/1/2019,FY2020
LAS HADAS MEXICAN & SEAFOOD,Routine,11/18/2019,83,11311,HARRY HINES,#601,75229,11311 HARRY HINES BLVD #601,11/1/2019,FY2020
LAS HAMACAS,Routine,11/9/2018,89,10333,DENTON,#7,75220,10333 DENTON DR #7,11/1/2018,FY2019
LAS HUASTECAS,Routine,7/22/2019,82,7124,MILITARY,,75227,7124 MILITARY PKWY,7/1/2019,FY2019
LAS HUASTECAS,Routine,6/14/2018,90,4003,URBAN,,75227,4003 URBAN AVE,6/1/2018,FY2018
LAS HUASTECAS #2,Routine,9/18/2019,80,4816,GASTON,,75246,4816 GASTON AVE,9/1/2019,FY2019
LAS MANANITAS MEX FOOD,Routine,12/4/2019,91,4444,ILLINOIS,#306,75211,4444 W ILLINOIS AVE #306,12/1/2019,FY2020
LAS PALMAS,Routine,12/18/2019,94,2708,ROUTH,,75201,2708 ROUTH ST,12/1/2019,FY2020
LAS PALMAS TACOS Y PALETERIA,Routine,6/19/2019,95,7102,MILITARY,102,75227,7102 MILITARY PKWY 102,6/1/2019,FY2019
LAS PINAS LOCAS,Routine,7/16/2019,91,2410,DUNCANVILLE,#110,75211,2410 DUNCANVILLE RD #110,7/1/2019,FY2019
LAS RANITAS RESTAURANT,Routine,7/22/2019,92,325,JEFFERSON,,75208,325 E JEFFERSON BLVD,7/1/2019,FY2019
LAS SIRENAS BAR,Routine,12/22/2016,96,1916,CORINTH,,75215,1916 CORINTH ST,12/1/2016,FY2017
LAS TRES SALSAS TAQUERIA,Routine,8/19/2019,85,2725,BUCKNER,#100,75227,2725 S BUCKNER BLVD STE #100,8/1/2019,FY2019
LASABROCITA TORTILLERIA,Routine,3/16/2017,89,2112,PRAIRIE CREEK,,75227,2112 N PRAIRIE CREEK RD,3/1/2017,FY2017
LAST CALL LOUNGE,Routine,7/19/2019,89,305,CENTRE,#A,75208,305 CENTRE ST #A,7/1/2019,FY2019
LATIN CAFE & ESPRESSO BAR,Routine,8/16/2019,80,3417,GASTON,#130,75204,3417 GASTON AVE #130,8/1/2019,FY2019
LATIN DELI,Routine,9/10/2019,82,5844,ABRAMS,,75214,5844 ABRAMS RD,9/1/2019,FY2019
LATIN DELI DOWNTOWN,Routine,11/11/2019,88,701,COMMERCE,#120,75202,701 COMMERCE ST #120,11/1/2019,FY2020
LATINOS NIGHT CLUB,Routine,6/26/2018,95,4607,MAPLE,,75219,4607 MAPLE AVE,6/1/2018,FY2018
LAUREL LOUNGE,Routine,1/15/2019,100,1922,GREENVILLE,,75206,1922 GREENVILLE AVE,1/1/2019,FY2019
LAUREL TAVERN,Routine,7/16/2019,89,1920,GREENVILLE,,75206,1920 GREENVILLE AVE,7/1/2019,FY2019
LAVENDOU,Routine,7/17/2019,95,19009,PRESTON,#200,75252,19009 PRESTON RD #200,7/1/2019,FY2019
LAWSON CONVENIENCE STORE,Routine,1/10/2020,91,421,LAWSON,#40,75253,421 W LAWSON RD #40,1/1/2020,FY2020
LBJ FOOD MART @JUPITER,Routine,7/25/2019,82,13015,JUPITER,#100,75238,13015 JUPITER RD STE #100,7/1/2019,FY2019
LDU COFFEE,Routine,1/10/2020,93,2650,FITZHUGH,#100,75226,2650 N FITZHUGH AVE #100,1/1/2020,FY2020
LE BILBOQUET,Routine,9/10/2019,89,4514,TRAVIS,#124,75205,4514 TRAVIS ST #124,9/1/2019,FY2019
LE CAFE CENTRAL,Routine,12/2/2019,93,8750,CENTRAL,#150,75231,8750 N CENTRAL EXPW #150,12/1/2019,FY2020
LE CAVEAU VINOTHEQUE,Routine,11/14/2018,98,718,BUCKNER,#332,75218,718 N BUCKNER BLVD #332,11/1/2018,FY2019
LE GOURMET BAKING VALLET,Routine,11/6/2019,92,5601,LOVERS,#110,75209,5601 W LOVERS LN #110,11/1/2019,FY2020
LE MERIDIEN DALLAS BY THE GALLERIA (BAR),Routine,1/16/2019,92,13402,NOEL,,75240,13402 NOEL RD,1/1/2019,FY2019
LEA LEA'S DAIQUIRI SPOT,Routine,5/15/2019,90,18900,DALLAS,#104,75287,18900 N DALLAS PKWY #104,5/1/2019,FY2019
LEDBETTER FOOD & GAS,Routine,6/4/2019,89,3633,LEDBETTER,,75233,3633 W LEDBETTER DR,6/1/2019,FY2019
LEE A MCSHAN JR ELEM SCHOOL,Routine,10/8/2019,91,8307,MEADOW,,75231,8307 MEADOW RD,10/1/2019,FY2020
LEE HARVEY'S,Routine,11/18/2019,84,1807,GOULD,,75215,1807 GOULD ST,11/1/2019,FY2020
LEE'S DELI,Routine,4/9/2019,87,5956,SHERRY,#520,75225,5956 SHERRY LN #520,4/1/2019,FY2019
LEE'S DONUT,Routine,11/5/2019,98,18613,MARSH,#200,75287,18613 MARSH LN #200,11/1/2019,FY2020
LEE'S GROCERY,Routine,11/20/2019,99,3839,DIXON,,75210,3839 DIXON AVE,11/1/2019,FY2020
LEELA'S  SECOND FLOOR,Routine,3/13/2019,96,1914,GREENVILLE,,75206,1914 GREENVILLE AVE,3/1/2019,FY2019
LEGACY FUEL STOP,Routine,7/3/2019,85,2350,WALNUT HILL,,75229,2350 WALNUT HILL LN,7/1/2019,FY2019
LEILANIS RESTAURANT,Routine,9/26/2019,98,9334,RL THORNTON,G-1,75228,9334 E RL THORNTON FRWY STE G-1,9/1/2019,FY2019
LEKKA,Routine,11/26/2019,87,17606,PRESTON,,75252,17606 PRESTON RD,11/1/2019,FY2020
LELA MAE'S CAFE,Routine,2/19/2019,84,3518,SPRING,,75210,3518 SPRING AVE,2/1/2019,FY2019
LELIA P COWART SCHOOL,Routine,10/28/2019,99,1515,RAVINIA,,75211,1515 S RAVINIA DR,10/1/2019,FY2020
LEMON SHARK POKE,Routine,11/13/2019,97,7865,FIREFALL,#100,75230,7865 FIREFALL WAY #100,11/1/2019,FY2020
LENAS 190,Routine,3/18/2018,86,3920,ROSEMEADE,#100,75287,3920 ROSEMEADE PKWY STE #100,3/1/2018,FY2018
LENNY'S SUB SHOP,Routine,11/14/2018,91,1300,JACKSON,#100,75202,1300 JACKSON ST #100,11/1/2018,FY2019
LENORE KIRK HALL SCH,Routine,11/4/2019,99,2120,KEATS,,75211,2120 KEATS DR,11/1/2019,FY2020
LEO Y CHURRO TAQUERIA,Routine,10/17/2019,81,9430,LARGA,#120,75220,9430 LARGA DR #120,10/1/2019,FY2020
LEONARDO'S TEX-MEX & AMERICAN FOOD,Routine,11/25/2019,80,13838,C F HAWN,,75253,13838 C F HAWN FRWY,11/1/2019,FY2020
LESLIE'S BAKERY,Follow-up,11/27/2018,80,2915,COMMUNITY,#102,75220,2915 COMMUNITY DR #102,11/1/2018,FY2019
LET'S ROLL ICE CREAM SHOP,Routine,2/28/2019,83,3101,COMMERCE,#102,75226,3101 COMMERCE ST #102,2/1/2019,FY2019
LEVEL TWO,Routine,10/24/2019,100,1250,SLOCUM,#758,75207,1250 SLOCUM ST #758,10/1/2019,FY2020
LEZZET CAFE,Routine,12/9/2019,95,6869,FRANKFORD,#100,75252,6869 FRANKFORD RD #100,12/1/2019,FY2020
LIBERTINE,Routine,7/26/2019,80,2101,GREENVILLE,,75206,2101 GREENVILLE AVE,7/1/2019,FY2019
LIBERTY BURGER,Routine,4/29/2019,88,1904,ABRAMS,#201,75214,1904 ABRAMS RD #201,4/1/2019,FY2019
LIBERTY BURGER,Routine,3/19/2019,98,5181,KELLER SPRINGS,#104,75248,5181 KELLER SPRINGS RD #104,3/1/2019,FY2019
LIBERTY BURGERS,Routine,12/10/2018,95,5211,FOREST,#105,75244,5211 FOREST LN #105,12/1/2018,FY2019
LIBERTY DELI,Routine,11/25/2019,87,17330,PRESTON,#101D,75252,17330 PRESTON RD STE #101D,11/1/2019,FY2020
LIBERTY DELI,Routine,11/6/2019,81,750,ST. PAUL,#100,75201,750 N ST. PAUL #100,11/1/2019,FY2020
LIBERTY JR HIGH SCHOOL,Routine,9/9/2019,97,10330,LAWLER,,75243,10330 LAWLER RD,9/1/2019,FY2019
LIDA HOE ELEMENTARY,Routine,11/4/2019,98,2419,GLADSTONE,,75211,2419 GLADSTONE ST,11/1/2019,FY2020
LIFE CAFE,Routine,7/31/2019,99,5910,CENTRAL,,75206,5910 N CENTRAL EXPW,7/1/2019,FY2019
LIFE CHARTER SCHOOL,Routine,9/19/2019,99,4400,RL THORNTON,,75224,4400 S RL THORNTON FRWY,9/1/2019,FY2019
LIFE IN DEEP ELLUM,Routine,12/3/2019,94,2803,TAYLOR,,75201,2803 TAYLOR ST,12/1/2019,FY2020
LIFE SCHOOL MOUNTAIN CREEK,Routine,10/24/2019,99,5525,ILLINOIS,,75211,5525 W ILLINOIS AVE,10/1/2019,FY2020
LIFECARE CAFE,Routine,12/18/2019,100,1950,RECORD CROSSING,,75235,1950 RECORD CROSSING RD,12/1/2019,FY2020
LIFETIME FITNESS,Routine,12/18/2018,91,3419,TRINITY MILLS,,75287,3419 TRINITY MILLS RD,12/1/2018,FY2019
LIL CAJUN GRILL& SPORTS CUISINE,Routine,9/22/2019,84,5215,SINGING HILLS,,75241,5215 SINGING HILLS DR,9/1/2019,FY2019
LIL' FRIDAYS,Routine,9/11/2019,97,19111,DALLAS,#165,75287,19111 DALLAS PKWY #165,9/1/2019,FY2019
LILLIE'S & LELA'S SNOWBALLS,Routine,9/20/2018,82,1227,REDBIRD,,75241,1227 E REDBIRD LN,9/1/2018,FY2018
LILLY'S CAFE,Routine,9/17/2019,96,12655,CENTRAL,#123,75243,12655 N CENTRAL EXPW #123,9/1/2019,FY2019
LIMON'S TAMALES-TACOS-ENCHILADAS,Routine,10/11/2019,83,3105,DAVIS,,75211,3105 W DAVIS ST,10/1/2019,FY2020
LINARES NUEVO LEON,Routine,11/23/2018,92,1101,HASKELL,,75223,1101 S HASKELL AVE,11/1/2018,FY2019
LINCOLN CAFE,Routine,9/18/2019,100,500,AKARD,#220,75201,500 N AKARD ST #220,9/1/2019,FY2019
LINCOLN CENTER CAFE,Routine,8/2/2019,86,5420,LBJ,#125,75240,5420 LBJ FRWY #125,8/1/2019,FY2019
LINCOLN DELI,Routine,1/28/2019,96,8401,CENTRAL,#120,75206,8401 N CENTRAL EXPW #120,1/1/2019,FY2019
LINCOLN HIGH SCHOOL,Routine,11/11/2019,96,2826,ELSIE FAYE HEGGINS,,75215,2826 ELSIE FAYE HEGGINS ST,11/1/2019,FY2020
LINCOLN HIGH SCHOOL/ TIGER DEN,Routine,11/13/2019,97,2826,ELSIE FAYE HEGGINS,,75215,2826 ELSIE FAYE HEGGINS,11/1/2019,FY2020
LINDA'S LIQUOR BEER WINE,Routine,1/13/2019,94,9740,WEBB CHAPEL,,75220,9740 WEBB CHAPEL RD,1/1/2019,FY2019
LINDY'S,Routine,7/16/2019,81,13425,SEAGOVILLE,,75253,13425 SEAGOVILLE RD,7/1/2019,FY2019
LION FOOD MART,Routine,7/24/2019,98,7272,GASTON,,75214,7272 GASTON AVE,7/1/2019,FY2019
LIPSCOMB ELEMENTARY,Routine,11/18/2019,96,5801,WORTH,,75214,5801 WORTH ST,11/1/2019,FY2020
LIPSTICK GENTLEMAN'S CLUB,Routine,11/14/2019,81,10859,HARRY HINES,,75220,10859 HARRY HINES BLVD,11/1/2019,FY2020
LIQUID LOUNGE SUITE A,Routine,1/11/2019,100,2800,MAIN,#A,75226,2800 MAIN ST #A,1/1/2019,FY2019
LIQUID ZOO SPORTS & CIGAR BAR,Routine,12/5/2019,90,2506,KNIGHT,,75219,2506 KNIGHT ST,12/1/2019,FY2020
LISA'S DONUTS,Routine,2/12/2019,96,3920,ROSEMEADE,160,75287,3920 ROSEMEADE 160,2/1/2019,FY2019
LISA'S SOUL FOOD CAFE,Routine,9/24/2019,85,2550,RED BIRD,#404,75237,2550 W RED BIRD LN #404,9/1/2019,FY2019
LITTLE BIT SPORTS BAR,Routine,10/9/2019,93,4601,MAPLE,,75219,4601 MAPLE AVE,10/1/2019,FY2020
LITTLE CAESAR'S PIZZA #1617-008,Routine,10/22/2018,96,11412,AUDELIA,,75243,11412 AUDELIA RD,10/1/2018,FY2019
LITTLE CAESARS,Routine,12/27/2019,86,2723,BUCKNER,100,75227,2723 S BUCKNER BLVD STE 100,12/1/2019,FY2020
LITTLE CAESARS,Routine,6/12/2019,98,10325,LAKE JUNE,#106,75217,10325 LAKE JUNE RD STE #106,6/1/2019,FY2019
LITTLE CAESARS,Routine,2/6/2019,89,10212,NORTHWEST,,75238,10212 E NORTHWEST HWY,2/1/2019,FY2019
LITTLE CAESARS,Routine,1/29/2019,98,10031,MARSH,#120,75220,10031 MARSH LN #120,1/1/2019,FY2019
LITTLE CAESARS,Routine,11/16/2018,91,11500,JUPITER,#102,75218,11500 JUPITER RD #102,11/1/2018,FY2019
LITTLE CAESARS,Routine,11/27/2018,91,2231,LEDBETTER,200,75224,2231 W LEDBETTER DR STE 200,11/1/2018,FY2019
LITTLE CAESARS PIZZA,Routine,3/21/2019,91,655,ILLINOIS,1085,75224,655 W ILLINOIS AVE 1085,3/1/2019,FY2019
LITTLE CAESARS PIZZA,Routine,2/20/2019,96,2142,FORT WORTH,,75211,2142 FORT WORTH AVE,2/1/2019,FY2019
LITTLE CAESARS PIZZA,Routine,2/12/2019,89,3220,FALLS,3,75211,3220 FALLS DR 3,2/1/2019,FY2019
LITTLE CAESARS PIZZA,Routine,2/15/2019,99,8060,FERGUSON,,75228,8060 FERGUSON RD,2/1/2019,FY2019
LITTLE CAESARS PIZZA,Routine,1/16/2019,95,2515,INWOOD,#105,75235,2515 INWOOD RD #105,1/1/2019,FY2019
LITTLE CAESARS PIZZA #1617,Routine,10/24/2019,91,1140,CAMP WISDOM,#A,75232,1140 W CAMP WISDOM RD #A,10/1/2019,FY2020
LITTLE CAESARS PIZZA #1617-002,Routine,1/10/2019,80,3200,LANCASTER,#170A,75216,3200 S LANCASTER RD #170A,1/1/2019,FY2019
LITTLE CAESARS PIZZA #1617-003,Routine,3/26/2019,86,4101,ROSS,#200,75204,4101 ROSS AVE #200,3/1/2019,FY2019
LITTLE CAESARS PIZZA 1617-0011,Routine,3/12/2019,92,3536,SIMPSON STUART,,75241,3536 SIMPSON STUART RD,3/1/2019,FY2019
LITTLE CEASARS PIZZA #1617-009,Routine,2/5/2019,94,1515,COCKRELL HILL,#103,75211,1515 N COCKRELL HILL RD #103,2/1/2019,FY2019
LITTLE CEASERS,Routine,12/5/2019,86,6751,ABRAMS,#122,75231,6751 ABRAMS RD #122,12/1/2019,FY2020
LITTLE DIPPER CAFETERIA,Routine,10/10/2019,94,1626,MAIN,,75201,1626 MAIN ST,10/1/2019,FY2020
LITTLE GREEK PRESTON HOLLOW,Routine,9/11/2019,95,9665,CENTRAL,,75225,9665 N CENTRAL EXPW,9/1/2019,FY2019
LITTLE KATANA,Routine,1/13/2020,86,13375,NOEL,#1370,75240,13375 NOEL RD #1370,1/1/2020,FY2020
LITTLE KATANA,Routine,8/26/2019,80,4525,COLE,#160,75205,4525 COLE AVE #160,8/1/2019,FY2019
LITTLE KATANA - BLACK SHIP,Routine,11/14/2019,94,665,LAMAR,#130,75201,665 S LAMAR ST #130,11/1/2019,FY2020
LITTLE WORLD STORE,Routine,9/26/2019,87,4600,MALCOLM X,,75215,4600 S MALCOLM X BLVD,9/1/2019,FY2019
LIU'S KITCHEN,Routine,8/20/2019,96,5330,SINGLETON,,75212,5330 SINGLETON BLVD,8/1/2019,FY2019
LIVE OAK GAS & MORE,Routine,2/26/2019,88,4423,LIVE OAK,,75204,4423 LIVE OAK ST,2/1/2019,FY2019
LIZARD LOUNGE,Routine,8/27/2019,88,2424,SWISS,,75204,2424 SWISS AVE,8/1/2019,FY2019
LOCAL INC,Routine,9/25/2019,90,2936,ELM,#A,75226,2936 ELM ST #A,9/1/2019,FY2019
LOCAL PRESS BREW,Routine,12/20/2018,87,1605,BECKLEY,#150,75208,1605 N BECKLEY #150,12/1/2018,FY2019
LOCAL TRAVELER (WHEEL IN OUTSIDE BAR),Routine,6/29/2019,96,7522,GRAND,,75214,7522 E GRAND AVE,6/1/2019,FY2019
LOCKHART SMOKE HOUSE,Routine,12/19/2019,81,400,DAVIS,,75208,400 W DAVIS ST,12/1/2019,FY2020
LONCHERIA CERVERIA 'EL PA,Routine,7/22/2019,86,408,JEFFERSON,,75208,408 W JEFFERSON BLVD,7/1/2019,FY2019
LONE STAR CARE AT LAKEWEST,Routine,9/11/2019,95,3494,KINGBRIDGE,,75212,3494 KINGBRIDGE ST,9/1/2019,FY2019
LONE STAR DONUT,Routine,12/20/2018,93,1727,BECKLEY,,75203,1727 N BECKLEY AVE,12/1/2018,FY2019
LONE STAR RANCH #2,Routine,9/23/2019,80,8155,RL THORNTON,#100,75232,8155 S RL THORNTON FRWY #100,9/1/2019,FY2019
LONE STAR ROAD HOUSE,Routine,12/19/2019,98,11277,NORTHWEST,#124,75238,11277 E NORTHWEST HWY #124,12/1/2019,FY2020
LONE STAR WINGS,Routine,8/12/2019,91,6155,SAMUELL,#200,75228,6155 SAMUELL BLVD #200,8/1/2019,FY2019
LONESTAR CARE SUITES @ SIMPSON PLACE,Routine,7/12/2019,84,3922,SIMPSON,,75246,3922 SIMPSON ST,7/1/2019,FY2019
LONG JOHN SILVER'S,Routine,5/16/2019,97,2065,BUCKNER,,75217,2065 S BUCKNER BLVD,5/1/2019,FY2019
LONG JOHN SILVER'S #31796,Routine,1/7/2020,94,9375,FOREST,,75243,9375 FOREST LN,1/1/2020,FY2020
LONG JOHN SILVER'S #31817,Routine,10/17/2019,91,3606,POLK,,75224,3606 S POLK ST,10/1/2019,FY2020
LONG JOHN SILVER'S #31818,Routine,5/6/2019,88,2621,WESTMORELAND,,75211,2621 S WESTMORELAND RD,5/1/2019,FY2019
LONG JOHN SILVER'S #5101,Routine,1/9/2019,97,3106,FOREST,,75234,3106 FOREST LN,1/1/2019,FY2019
LONGHORN BALLROOM,Routine,3/26/2019,99,216,CORINTH,,75207,216 CORINTH ST,3/1/2019,FY2019
LONGHORN ICE HOUSE,Routine,11/6/2019,95,1901,NORTHWEST,,75220,1901 W NORTHWEST HWY,11/1/2019,FY2020
LONGSHOTS,Routine,3/27/2019,90,2709,MCKINNEY,#150,75204,2709 MCKINNEY AVE #150,3/1/2019,FY2019
LOOK CINEMA,Routine,10/28/2019,97,5420,BELTLINE,,75254,5420 BELTLINE RD,10/1/2019,FY2020
LOOK CINEMAS - UPSTAIRS BAR,Routine,10/28/2019,100,5499,BELTLINE,#300,75254,5499 BELTLINE RD #300,10/1/2019,FY2020
LOPEZ TORTILLAS FACTORY,Routine,10/10/2016,91,9727,BROCKBANK,,75220,9727 BROCKBANK DR,10/1/2016,FY2017
LORENZO HOTEL (12TH FLOOR),Routine,11/18/2019,98,1011,AKARD,,75215,1011 S AKARD ST,11/1/2019,FY2020
LORI'S HOSPITAL GIFT SHOP,Routine,3/25/2019,92,7777,FOREST,#A-90,75230,7777 FOREST LN #A-90,3/1/2019,FY2019
LOS ABUELITOS,Routine,5/22/2018,80,9888,FERGUSON,159,75228,9888 FERGUSON RD STE 159,5/1/2018,FY2018
LOS BALONES SPORT BAR & RESTAURANT,Routine,12/12/2019,76,2905,WEBB CHAPEL,,75220,2905 WEBB CHAPEL EXT,12/1/2019,FY2020
LOS CHAPULINES,Routine,9/17/2019,96,515,CARROLL,#B,75246,515 N CARROLL AVE #B,9/1/2019,FY2019
LOS DOS REALES,Routine,3/27/2019,97,108,FITZHUGH,,75246,108 N FITZHUGH AVE,3/1/2019,FY2019
LOS GARCIA'S RESTAURANT,Routine,11/24/2019,80,10788,HARRY HINES,#G18,75220,10788 HARRY HINES BLVD #G18,11/1/2019,FY2020
LOS LUPE'S CAFETERIA,Routine,8/1/2019,90,1400,RIVERFRONT,,75207,1400 N RIVERFRONT BLVD,8/1/2019,FY2019
LOS MOLACAJETES,Routine,9/28/2019,92,11445,EMERALD,#120A,75229,11445 EMERALD ST #120A,9/1/2019,FY2019
LOS MOLCAJETES,Routine,6/21/2019,85,2534,ROYAL,#E-10,75229,2534 ROYAL LN #E-10,6/1/2019,FY2019
LOS POTRILLOS,Routine,4/25/2018,80,2348,BELTLINE,,75253,2348 S BELTLINE RD,4/1/2018,FY2018
LOS RAMBLAS,Routine,4/27/2017,80,4611,COLUMBIA,#102,75226,4611 COLUMBIA AVE #102,4/1/2017,FY2017
LOS RANCHEROS MEXICAN RESTAURANT,Routine,12/17/2019,81,10261,FERGUSON,,75228,10261 FERGUSON,12/1/2019,FY2020
LOS SAPITOS,Routine,11/14/2019,81,2260,ILLINOIS,,75224,2260 W ILLINOIS AVE,11/1/2019,FY2020
LOS TIOS HOT TRUCK,Routine,1/4/2017,92,1812,CORINTH,,75215,1812 CORINTH ST,1/1/2017,FY2017
LOTA'S GOAT,Routine,12/27/2018,88,7248,GASTON,,75214,7248 GASTON AVE,12/1/2018,FY2019
LOTS A PASTA,Routine,9/11/2019,82,7777,FOREST,#A-98,75230,7777 FOREST LN #A-98,9/1/2019,FY2019
LOUIE'S,Routine,7/25/2019,80,1839,HENDERSON,,75206,1839 N HENDERSON AVE,7/1/2019,FY2019
LOUISANA CATFISH,Routine,1/8/2020,90,100,HIGHLAND HILLS,,75241,100 HIGHLAND HILLS S/C,1/1/2020,FY2020
LOUISE WOLFF KHAN ELEM,Routine,11/18/2019,97,610,FRANKLIN,,75211,610 N FRANKLIN AVE,11/1/2019,FY2020
LOUISIANA CRAB SHACK II,Routine,7/19/2018,71,9901,ROYAL,#100,75231,9901 ROYAL LN #100,7/1/2018,FY2018
LOUISIANA FAMOUS FRIED CHICKEN,Routine,10/10/2019,98,4001,WHEATLAND,#110,75237,4001 W WHEATLAND RD #110,10/1/2019,FY2020
LOUISIANA FAMOUS FRIED CHICKEN,Routine,7/15/2019,80,124,CARROLL,,75226,124 S CARROLL AVE,7/1/2019,FY2019
LOUISIANA FAMOUS FRIED CHICKEN,Routine,4/15/2019,97,9208,RL THORNTON,#120,75228,9208 E RL THORNTON FRWY #120,4/1/2019,FY2019
LOUISIANA FRIED CHICKEN,Routine,1/13/2020,87,2108,LEDBETTER,#2108,75216,2108 E LEDBETTER DR #2108,1/1/2020,FY2020
LOUISIANA FRIED CHICKEN,Routine,8/5/2019,97,17610,MIDWAY,#108,75252,17610 MIDWAY RD #108,8/1/2019,FY2019
LOUISIANNA FRIED CHICKEN,Routine,7/19/2018,86,8692,SKILLMAN,,75243,8692 SKILLMAN ST,7/1/2018,FY2018
LOVE'S COUNTRY STORE #294,Routine,1/17/2019,80,8800,POLK,,75232,8800 S POLK ST,1/1/2019,FY2019
LOVER'S PIZZA & PASTA,Routine,10/17/2019,98,6434,MOCKINGBIRD,#113,75214,6434 E MOCKINGBIRD LN #113,10/1/2019,FY2020
LOVER'S PIZZA RESTAURANTS,Routine,10/22/2018,91,9440,GARLAND,#162,75228,9440 GARLAND RD #162,10/1/2018,FY2019
LOVERS EGG ROLL,Routine,11/19/2019,82,16627,COIT,,75248,16627 COIT RD,11/1/2019,FY2020
LOVERS PIZZA & PASTA,Routine,11/4/2019,88,5605,LOVERS,,75209,5605 W LOVERS LN,11/1/2019,FY2020
LRZ CORNER STORE,Routine,12/11/2018,88,9203,BRUTON,#100,75217,9203 BRUTON RD #100,12/1/2018,FY2019
LRZ CORNER STORE,Routine,10/30/2018,95,9203,BRUTON,,75217,9203 BRUTON RD,10/1/2018,FY2019
"LTO RESTAURANT CONCEPTS, LLC DBA JUNCTION",Routine,3/27/2018,88,2901,ELM,,75226,2901 ELM ST,3/1/2018,FY2018
LUBY'S CAFETERIA,Routine,7/31/2019,84,5600,HAMPTON,,75232,5600 S HAMPTON RD,7/1/2019,FY2019
LUBY'S CAFETERIA #196,Routine,12/23/2019,89,6221,MOCKINGBIRD,,75214,6221 E MOCKINGBIRD LN,12/1/2019,FY2020
LUCIA,Routine,7/26/2019,93,408,EIGHTH,101,75208,408 W EIGHTH ST 101,7/1/2019,FY2019
LUCIANOS AT THE GALLERIA,Routine,8/5/2019,95,13350,DALLAS,#300,75240,13350 DALLAS PKWY #300,8/1/2019,FY2019
LUCK RESTAURANT,Routine,11/26/2019,92,3011,GULDEN,#112,75212,3011 GULDEN LN #112,11/1/2019,FY2020
LUCKY BINGO,Routine,12/20/2019,93,212,WESTERN PARK VILLAGE,,75211,212 WESTERN PARK VILLAGE,12/1/2019,FY2020
LUCKY RICE,Routine,9/9/2019,84,1515,COCKRELL HILL,#110,75211,1515 N COCKRELL HILL RD #110,9/1/2019,FY2019
LUCKY TEXAN #6-FOX,Routine,2/18/2019,88,180,MURDOCK,,75217,180 MURDOCK,2/1/2019,FY2019
LUCKY TEXAN #8,Routine,5/6/2019,95,5001,BUCKNER,,75227,5001 S BUCKNER BLVD,5/1/2019,FY2019
LUCKY TEXAN 3,Routine,10/22/2019,90,10110,HARRY HINES,,75220,10110 HARRY HINES BLVD,10/1/2019,FY2020
LUCKY TEXAS #2,Routine,11/8/2019,92,3603,MARVIN D LOVE,#100,75224,3603 MARVIN D LOVE FRWY #100,11/1/2019,FY2020
LUCKY TEXAS #7,Routine,12/31/2018,94,8620,LAKE JUNE,,75217,8620 LAKE JUNE RD,12/1/2018,FY2019
LUCKY'S,Routine,7/17/2019,90,3531,OAK LAWN,,75219,3531 OAK LAWN AVE,7/1/2019,FY2019
LUCKY'S FOOD MART,Routine,12/16/2019,94,1132,LEDBETTER,#150,75216,1132 E LEDBETTER DR #150,12/1/2019,FY2020
LUIGUI PIZZA & PAZTA BAR,Follow-up,9/25/2019,83,1636,MOCKINGBIRD,,75235,1636 W MOCKINGBIRD LN,9/1/2019,FY2019
LUIS TACO TO GO,Routine,12/11/2019,80,6412,SKILLMAN,,75231,6412 SKILLMAN ST,12/1/2019,FY2020
LUJY'Z TO GO & SUDDENLY SNACKS,Routine,12/26/2017,89,3662,CAMP WISDOM,#2011,75237,3662 W CAMP WISDOM RD #2011,12/1/2017,FY2018
LULU AUTHENTIC MEXICAN RE,Routine,8/5/2019,95,1234,NEWPORT,,75224,1234 NEWPORT AVE,8/1/2019,FY2019
LULU MAE SLAUGHTER DINING,Routine,12/31/2019,87,8625,GARLAND (DINING TERRACE),,75218,8625 GARLAND (DINING TERRACE) RD,12/1/2019,FY2020
LUMIN EAST DALLAS COMMUNITY SCHOOL,Routine,11/14/2019,98,924,WAYNE,,75223,924 WAYNE ST,11/1/2019,FY2020
LUMIN LINDSLEY PARK COMMUNITY SCHOOL,Routine,11/14/2019,100,7130,LINDSLEY,,75223,7130 LINDSLEY AVE,11/1/2019,FY2020
LUNA GRILL,Routine,7/15/2019,93,8165,WALNUT HILL,,75231,8165 WALNUT HILL LN,7/1/2019,FY2019
LUNA MART DELI,Routine,9/17/2019,81,2647,NORTHWEST,#A,75220,2647 W NORTHWEST HWY #A,9/1/2019,FY2019
LUNA PREPARATORY PRIMARY,Routine,10/16/2019,94,2020,LAMAR,,75202,2020 N LAMAR ST,10/1/2019,FY2020
LUNA PREPARATORY SECONDARY,Routine,11/6/2019,97,2625,ELM,,75226,2625 ELM ST,11/1/2019,FY2020
LUNA'S RESTAURANT AND BAR,Routine,12/26/2019,71,2225,CONNECTOR,,75220,2225 CONNECTOR DR,12/1/2019,FY2020
LUPITA CAFE,Routine,8/24/2019,92,2316,OATES,,75228,2316 OATES DR,8/1/2019,FY2019
LUPITA CAFE,Routine,7/23/2018,86,11111,WALNUT HILL,#104,75238,11111 WALNUT HILL LN #104,7/1/2018,FY2018
