restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year
SUSHI/KITCHEN,Routine,06/04/2019,74,11422,HARRY HINES,#210,75229,11422 HARRY HINES BLVD #210,Jun 2019,FY2019
ACA LAS TORTAS,Routine,07/03/2019,80,4420,WORTH,,75246,4420 WORTH ST,Jul 2019,FY2019
TIZON TAKOZ ARANDAZ,Routine,06/17/2019,95,8921,LAKE JUNE,,75217,8921 LAKE JUNE RD,Jun 2019,FY2019
CEDAR SPRINGS TAP HOUSE,Routine,06/18/2019,83,4123,CEDAR SPRINGS,#101,75219,4123 CEDAR SPRINGS RD #101,Jun 2019,FY2019
LA AZTECA MEAT MARKET (KITCHEN AREA),Routine,06/18/2019,80,4611,COLUMBIA,#103,75226,4611 COLUMBIA AVE #103,Jun 2019,FY2019
LAS PALMAS TACOS Y PALETERIA,Routine,06/19/2019,95,7102,MILITARY,102,75227,7102 MILITARY PKWY 102,Jun 2019,FY2019
CVS PHARMACY,Routine,06/07/2019,99,5111,GREENVILLE,#140,75206,5111 GREENVILLE AVE #140,Jun 2019,FY2019
FAMILY DOLLAR 6581,Routine,05/08/2019,82,1928,LEDBETTER,,75216,1928 E LEDBETTER DR,May 2019,FY2019
BROOK HOLLOW GOLF CLUB MAIN KITCHEN,Routine,07/09/2019,98,8301,HARRY HINES,,75235,8301 HARRY HINES BLVD,Jul 2019,FY2019
TORTAS Y TACOS EL RANCHITO #4,Routine,06/25/2019,85,5560,GRAND,,75223,5560 E GRAND AVE,Jun 2019,FY2019
WOLFGANG PUCK LOBBY BAR,Routine,07/08/2019,98,2400,FLORA,,75201,2400 FLORA ST,Jul 2019,FY2019
BURGERIM,Routine,06/19/2019,81,6770,ABRAMS,#110,75231,6770 ABRAMS RD #110,Jun 2019,FY2019
DELUCCA GUACHO PIZZA,Routine,07/08/2019,82,1628,OAK LAWN,#100,75207,1628 OAK LAWN AVE #100,Jul 2019,FY2019
PENNE POMODORO,Routine,06/13/2019,92,11661,PRESTON,#143,75230,11661 PRESTON RD #143,Jun 2019,FY2019
CAFE BRAZIL BAKERY,Routine,06/11/2019,88,2813,ELM,,75226,2813 ELM ST,Jun 2019,FY2019
WOLFGANG PUCK (WYLY MAIN STAGE),Routine,07/08/2019,100,2400,FLORA,,75201,2400 FLORA ST,Jul 2019,FY2019
BUCKY MOONSHINE,Routine,05/21/2019,86,2912,ELM,,75226,2912 ELM ST,May 2019,FY2019
JACK IN THE BOX #783,Routine,06/25/2019,80,4210,CENTRAL,,75206,4210 N CENTRAL EXPW,Jun 2019,FY2019
WILD ABOUT HARRY'S,Follow-up,06/26/2019,98,4527,TRAVIS,#B,75205,4527 TRAVIS ST #B,Jun 2019,FY2019
BRAUM'S ICE CREAM #257,Routine,07/01/2019,83,9755,GREENVILLE,,75243,9755 GREENVILLE AVE,Jul 2019,FY2019
FOUNDATION FOR HUMAN UNDE,Routine,06/14/2019,95,2701,REAGAN,,75219,2701 REAGAN ST,Jun 2019,FY2019
WALMART #3014 - DELI,Routine,06/13/2019,84,200,SHORT,,75232,200 SHORT BLVD,Jun 2019,FY2019
FRUTERIA TROPICANA,Routine,06/28/2019,80,12917,JUPITER,,75238,12917 JUPITER RD,Jun 2019,FY2019
POST TIME HONKY TONK,Routine,06/20/2019,97,3650,BUCKNER,100,75228,3650 N BUCKNER BLVD 100,Jun 2019,FY2019
WAL-MART #3341 DELI,Routine,07/08/2019,98,2305,CENTRAL,,75204,2305 N CENTRAL EXPW,Jul 2019,FY2019
NORTHPOINT DELI,Routine,06/13/2019,88,12005,FORD,#170,75234,12005 FORD RD #170,Jun 2019,FY2019
DISD MARIA LUNA PHASE 1,Routine,04/22/2019,100,1515,GRAND,,75215,1515 GRAND AVE,Apr 2019,FY2019
AQUA COCKTAIL RESTAURANT,Routine,06/22/2019,93,2143,JOE FIELD,,75229,2143 JOE FIELD RD,Jun 2019,FY2019
COOPER'S MEAT MARKET,Routine,06/17/2019,97,778,FORT WORTH,#G150,75208,778 FORT WORTH AVE #G150,Jun 2019,FY2019
KOREA HOUSE,Routine,07/11/2019,87,2598,ROYAL,,75229,2598 ROYAL LN,Jul 2019,FY2019
COOL ZONE BEVERAGE,Routine,07/01/2019,93,11368,EMERALD,,75229,11368 EMERALD ST,Jul 2019,FY2019
SUPER TARGET #1784 DELI,Routine,06/20/2019,94,6419,SKILLMAN,,75231,6419 SKILLMAN ST,Jun 2019,FY2019
WINGSTOP,Routine,06/26/2019,93,1515,BUCKNER,247B,75217,1515 S BUCKNER BLVD 247B,Jun 2019,FY2019
WENDY'S #1207,Routine,06/28/2019,92,5555,JIM MILLER,,75228,5555 N JIM MILLER RD,Jun 2019,FY2019
POUR HOUSE,Routine,06/29/2019,97,1919,SKILLMAN,,75206,1919 SKILLMAN ST,Jun 2019,FY2019
CREAM 'N THINGS,Routine,06/20/2019,88,7536,LANCASTER,#B,75241,7536 S LANCASTER RD STE #B,Jun 2019,FY2019
THE SCARLET PUMPERNICKEL,Routine,06/26/2019,93,1402,MAIN,,75202,1402 MAIN ST,Jun 2019,FY2019
MARK TWAIN SCHOOL,Routine,05/29/2019,96,724,GREEN COVE,,75232,724 GREEN COVE LN,May 2019,FY2019
MI COCINA,Routine,06/20/2019,90,3699,MCKINNEY,#200,75204,3699 MCKINNEY AVE #200,Jun 2019,FY2019
OAK CLIFF SOCIAL CLUB,Routine,06/18/2019,89,238,DAVIS,,75208,238 W DAVIS ST,Jun 2019,FY2019
CENTERPLATE ALFRESCO #5 KIOSK,Routine,06/19/2019,100,650,GRIFFIN,,75202,650 S GRIFFIN ST,Jun 2019,FY2019
CHIPOTLE MEXICAN GRILL,Routine,07/01/2019,93,11613,CENTRAL,#100,75243,11613 N CENTRAL EXPW #100,Jul 2019,FY2019
DENNY'S #7710,Routine,06/19/2019,80,2030,MARKET CENTER,,75207,2030 N MARKET CENTER BLVD,Jun 2019,FY2019
TACOS SAN LUIS,Routine,07/12/2019,90,3662,CAMP WISDOM,#2023,75237,3662 W CAMP WISDOM RD #2023,Jul 2019,FY2019
FORMULA WELLNESS,Routine,07/08/2019,90,3600,MCKINNEY,#100,75204,3600 MCKINNEY AVE #100,Jul 2019,FY2019
GOODLUCK CHICKEN & SEAFOOD,Routine,06/12/2019,84,2642,MALCOLM X,,75215,2642 S MALCOLM X BLVD,Jun 2019,FY2019
HQ PRIME BEER GARDEN,Routine,03/18/2019,80,9810,CENTRAL,#600,75231,9810 N CENTRAL EXPW #600,Mar 2019,FY2019
MARAVATIO RESTAURANT,Routine,06/25/2019,84,4619,RL THORNTON,205,75223,4619 E RL THORNTON FRWY 205,Jun 2019,FY2019
ANATOLE HOTEL (SER),Routine,06/20/2019,93,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Jun 2019,FY2019
TAQUERIA PANCHITO,Routine,06/29/2019,85,803,BEACON,#100,75223,803 S BEACON ST #100,Jun 2019,FY2019
WILLIAMS FRIED CHICKEN,Routine,07/11/2019,97,1212,KIEST,,75224,1212 W KIEST BLVD,Jul 2019,FY2019
O T TAVERN - OUTSIDE BAR,Routine,06/25/2019,88,3606,GREENVILLE,#A,75206,3606 GREENVILLE AVE #A,Jun 2019,FY2019
THE LOON BAR & GRILL,Routine,06/21/2019,83,3403,MCKINNEY,,75204,3403 MCKINNEY AVE,Jun 2019,FY2019
JARIPO,Routine,06/28/2019,80,820,FITZHUGH,#100,75214,820 N FITZHUGH AVE #100,Jun 2019,FY2019
SASA SUSHI,Routine,06/13/2019,80,6340,GASTON,,75214,6340 GASTON AVE,Jun 2019,FY2019
CHIPOTLE MEXICAN GRILL,Routine,06/20/2019,98,18152,PRESTON,#1,75252,18152 PRESTON RD #1,Jun 2019,FY2019
BOMBONES,Routine,06/28/2019,82,11917,NORTHWEST,,75218,11917 E NORTHWEST HWY,Jun 2019,FY2019
BURGER KING,Routine,06/05/2019,87,2525,DAVIS,,75211,2525 W DAVIS ST,Jun 2019,FY2019
TAQUERIA-PALETERIA LA PRINCESA,Routine,06/18/2019,85,1101,GRAHAM,,75223,1101 GRAHAM AVE,Jun 2019,FY2019
MICHELADAS RESTAURANT,Routine,07/02/2019,59,2828,WEBB CHAPEL,,75220,2828 WEBB CHAPEL EXT,Jul 2019,FY2019
EMILY'S PIZZA AND PASTA,Routine,06/18/2019,91,18110,MIDWAY,#104,75287,18110 MIDWAY RD #104,Jun 2019,FY2019
LA MICHOACANA MEAT MARKET #7,Routine,06/05/2019,85,833,WESTMORELAND,,75211,833 N WESTMORELAND RD,Jun 2019,FY2019
PRIVADO,Routine,06/28/2019,88,723,PEARL,,75201,723 N PEARL ST,Jun 2019,FY2019
BOWL & BARREL,Routine,06/17/2019,82,8084,PARK,B145,75231,8084 PARK LN STE B145,Jun 2019,FY2019
WENDY'S #1649,Routine,06/11/2019,84,1981,FORT WORTH,,75208,1981 FORT WORTH AVE,Jun 2019,FY2019
DALLAS PETRO CLUB WEST,Routine,07/03/2019,97,2200,ROSS,3900,75201,2200 ROSS AVE 3900,Jul 2019,FY2019
DANNY TORTA Y TACO,Routine,06/25/2019,88,3736,MARVIN D LOVE,,75224,3736 MARVIN D LOVE FRWY,Jun 2019,FY2019
SOUTHSIDE HOUSE OF TACOS,Routine,06/27/2019,84,2727,WARREN,,75215,2727 WARREN AVE,Jun 2019,FY2019
LA MONARCA PALETERIA Y FRUTERIA,Routine,06/06/2019,91,8432,LAKE JUNE,,75217,8432 LAKE JUNE RD,Jun 2019,FY2019
CHURCH'S CHICKEN #4757,Routine,06/27/2019,96,2516,INWOOD,,75235,2516 INWOOD RD,Jun 2019,FY2019
YUMILICOUS,Follow-up,06/26/2019,97,3000,BLACKBURN,#160,75204,3000 BLACKBURN AVE #160,Jun 2019,FY2019
FADI'S MEDITERRAIAN GRILL,Routine,06/20/2019,70,3001,KNOX,#110,75205,3001 KNOX ST #110,Jun 2019,FY2019
EATZI'S MARKET BAKERY,Routine,06/19/2019,94,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,Jun 2019,FY2019
EATZI'S,Routine,06/19/2019,87,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,Jun 2019,FY2019
NEW RUSH HOUR FOODMART KITCHEN,Routine,06/18/2019,96,8912,LAKE JUNE,,75217,8912 LAKE JUNE RD,Jun 2019,FY2019
NY PIZZA PALACE,Routine,07/08/2019,89,5403,ARAPAHO,#115,75248,5403 ARAPAHO RD #115,Jul 2019,FY2019
NORTH ITALIA,Routine,06/25/2019,83,2301,AKARD,#280,75201,2301 N AKARD ST #280,Jun 2019,FY2019
BO'S CHICKEN & SEAFOOD,Routine,06/20/2019,85,9792,FOREST,#A,75243,9792 FOREST LN #A,Jun 2019,FY2019
YUMMI SUSHI,Routine,06/24/2019,97,4349,NORTHWEST,#100,75220,4349 W NORTHWEST HWY #100,Jun 2019,FY2019
TORTILLERIA LA PURISIMA,Routine,06/21/2019,80,14902,PRESTON,#1300,75234,14902 PRESTON RD #1300,Jun 2019,FY2019
TONY'S NEIGHBORHOOD FOOD,Routine,06/28/2019,87,820,FITZHUGH,,75246,820 N FITZHUGH AVE,Jun 2019,FY2019
JACK IN THE BOX #4748,Routine,06/12/2019,99,1228,ROBERT B CULLUM,,75210,1228 ROBERT B CULLUM BLVD,Jun 2019,FY2019
RACETRAC,Routine,06/20/2019,90,2707,ROYAL,,75229,2707 ROYAL LN,Jun 2019,FY2019
DON'S FOOD STORE,Routine,07/09/2019,94,825,CARROLL,,75223,825 S CARROLL AVE,Jul 2019,FY2019
MAYAS MODERN MEDITERRANEAN,Routine,06/17/2019,95,9540,GARLAND,#362,75218,9540 GARLAND RD #362,Jun 2019,FY2019
TWIN GRILL,Routine,07/03/2019,80,3717,LANCASTER,,75216,3717 S LANCASTER RD,Jul 2019,FY2019
EL PODER,Routine,06/21/2019,85,2534,ROYAL,#G-5,75229,2534 ROYAL LN #G-5,Jun 2019,FY2019
DOLLAR TREE STORE,Routine,07/02/2019,93,10233,NORTHWEST,,75238,10233 E NORTHWEST HWY,Jul 2019,FY2019
BISHOP CIDER COMPANY,Routine,06/20/2019,88,509,BISHOP,#C,75208,509 N BISHOP AVE #C,Jun 2019,FY2019
T BAR M RACQUET POOLS,Routine,07/02/2019,95,6060,DILBECK,,75240,6060 DILBECK LN,Jul 2019,FY2019
CHINO CHINATOWN,Routine,06/26/2019,74,3011,GULDEN,#110,75212,3011 GULDEN LN #110,Jun 2019,FY2019
BUD QUICKWAY FOODMART,Routine,06/24/2019,91,9738,WEBB CHAPEL,,75220,9738 WEBB CHAPEL RD,Jun 2019,FY2019
SHINJUKU SUSHI,Routine,06/24/2019,88,8204,WALNUT HILL LN SSB,#LL1,75231,8204 WALNUT HILL LN SSB #LL1,Jun 2019,FY2019
SAM FOOD & BEER,Routine,07/01/2019,89,2802,ROYAL,#102,75234,2802 ROYAL LN STE #102,Jul 2019,FY2019
EL RANCHO #19 MEAT & SEAFOOD,Routine,06/27/2019,85,2550,GUS THOMASSON,,75228,2550 GUS THOMASSON RD,Jun 2019,FY2019
ELEMENT BY WESTIN (PREP KITCHEN),Routine,06/20/2019,88,4005,GASTON,,75204,4005 GASTON AVE,Jun 2019,FY2019
RONNIE'S CATFISH,Routine,06/12/2019,73,1231,RED BIRD,,75241,1231 E RED BIRD LN,Jun 2019,FY2019
PIZZA HUT,Routine,06/14/2019,80,4787,VISTAWOOD,#110,75024,4787 VISTAWOOD #110,Jun 2019,FY2019
HAN BAT SHULLUNG TANG,Routine,07/02/2019,81,2257,ROYAL,#101,75229,2257 ROYAL LN #101,Jul 2019,FY2019
SOUTHERN MAID DONUTS,Routine,02/25/2019,100,1152,BUCKNER,#J125,75218,1152 N BUCKNER BLVD #J125,Feb 2019,FY2019
EATZI'S MARKET COOKLINE,Routine,06/19/2019,89,3403,OAK LAWN,,75219,3403 OAK LAWN AVE,Jun 2019,FY2019
TOM THUMB #3570 (DELI),Routine,06/25/2019,98,7331,GASTON,#130,75214,7331 GASTON AVE #130,Jun 2019,FY2019
TOM THUMB #1540 DELI,Routine,06/18/2019,97,3757,FOREST,,75234,3757 FOREST LN,Jun 2019,FY2019
EL PULPO RESTAURANT,Routine,06/14/2019,80,4314,LIVE OAK,,75204,4314 LIVE OAK ST,Jun 2019,FY2019
SUPER JUMBO BUFFET,Routine,07/05/2019,80,8139,PARK,,75231,8139 PARK LN,Jul 2019,FY2019
STONELEIGH P REST,Routine,06/20/2019,90,2926,MAPLE,,75201,2926 MAPLE AVE,Jun 2019,FY2019
TJ CAJUN SEAFOOD & WINGS,Routine,07/01/2019,86,8131,FOREST,,75243,8131 FOREST LN,Jul 2019,FY2019
SAVE WAY FOOD STORE,Routine,06/19/2019,70,1562,ANN ARBOR,,75216,1562 E ANN ARBOR AVE,Jun 2019,FY2019
EPHESUS MEDITTERREAN GRILL,Routine,07/01/2019,82,10455,CENTRAL,#118,75231,10455 N CENTRAL EXPW #118,Jul 2019,FY2019
PLEASANT OAKS,Routine,06/12/2019,96,8701,GREENMOUND AVE,,75227,8701 GREENMOUND AVE,Jun 2019,FY2019
ALOHA BAR-B-QUE,Routine,07/05/2019,71,5610,LEMMON,#A1,75209,5610 LEMMON AVE #A1,Jul 2019,FY2019
SABRINA'S KITCHEN,Routine,06/18/2019,93,4606,LAMAR,#B,75215,4606 S LAMAR ST #B,Jun 2019,FY2019
BURGER KING,Routine,06/24/2019,98,6085,SAMUELL,,75228,6085 SAMUELL BLVD,Jun 2019,FY2019
NAMOO KOREAN RESTAURANT HOUSE OF TREES,Routine,07/02/2019,73,11425,GOODNIGHT,,75220,11425 GOODNIGHT LN,Jul 2019,FY2019
BISTRO Q,Routine,07/08/2019,89,8300,JOHN W. CARPENTER,,75247,8300 JOHN W. CARPENTER FRWY,Jul 2019,FY2019
CITY OF DALLAS FRETZ PARK POOL,Routine,06/21/2019,90,6994,BELTLINE,,75254,6994 BELTLINE RD,Jun 2019,FY2019
AGGIES AFRICAN RESTAURANT LLC,Routine,07/09/2019,74,9205,SKILLMAN,#134,75243,9205 SKILLMAN ST #134,Jul 2019,FY2019
CAFE BRAZIL,Routine,06/18/2019,82,3851,CEDAR SPRINGS,#A,75219,3851 CEDAR SPRINGS RD #A,Jun 2019,FY2019
ANATOLE (JADE WATERS BAR & GRILL),Routine,06/20/2019,94,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Jun 2019,FY2019
CHURCH'S CHICKEN #224,Routine,06/20/2019,98,2410,ZANG,,75224,2410 S ZANG BLVD,Jun 2019,FY2019
DESPERADOS,Routine,06/20/2019,90,4818,GREENVILLE,,75206,4818 GREENVILLE AVE,Jun 2019,FY2019
PAYLESS FUEL CENTER TAQUERIA,Routine,07/09/2019,89,8015,C F HAWN,#101,75217,8015 C F HAWN FRWY #101,Jul 2019,FY2019
ANATOLE HOTEL (MEDIA BAR),Routine,06/19/2019,99,2201,STEMMONS,,75207,2201 N STEMMONS FRWY,Jun 2019,FY2019
LITTLE BIT SPORTS CLUB,Routine,06/19/2019,80,4601,MAPLE,,75219,4601 MAPLE AVE,Jun 2019,FY2019
T BAR M RACQUET CLUB,Routine,07/02/2019,91,6060,DILBECK,,75240,6060 DILBECK LN,Jul 2019,FY2019
LOUISIANA FRIED CHICKEN,Routine,06/11/2019,76,2108,LEDBETTER,#2108,75216,2108 E LEDBETTER DR #2108,Jun 2019,FY2019
THE BOILING CRAB,Routine,06/20/2019,89,10560,WALNUT,#100,75243,10560 WALNUT ST #100,Jun 2019,FY2019
A LOUISIANA WING COMPANY,Routine,06/20/2019,81,2860,LEDBETTER,,75216,2860 E LEDBETTER DR,Jun 2019,FY2019
RESIDENCE INN/DALLAS MKT CENTER,Routine,07/08/2019,99,6950,STEMMONS,,75247,6950 N STEMMONS FRWY,Jul 2019,FY2019
COLTER'S BAR B Q,Routine,06/24/2019,91,3904,CAMP WISDOM,,75237,3904 W CAMP WISDOM RD,Jun 2019,FY2019
KU SUSHI,Routine,06/24/2019,85,11661,PRESTON,#160,75230,11661 PRESTON RD #160,Jun 2019,FY2019
RUBEN GROCERY,Routine,06/20/2019,80,1207,RED BIRD,,75241,1207 E RED BIRD LN,Jun 2019,FY2019
WALMART #5823 - DELI,Routine,06/18/2019,91,6185,RETAIL,#200,75231,6185 RETAIL RD STE #200,Jun 2019,FY2019
PANADERIA & RESTAURANT GUATEMALTECA,Routine,07/01/2019,80,11055,DENNIS,#17,75229,11055 DENNIS RD #17,Jul 2019,FY2019
KROGER #511 (DELI),Routine,06/25/2019,83,10677,NORTHWEST,#300,75238,10677 E NORTHWEST HWY #300,Jun 2019,FY2019
NAZCA KITCHEN,Routine,07/02/2019,80,8041,WALNUT HILL,854,75231,8041 WALNUT HILL LN 854,Jul 2019,FY2019
MIA'S RESTAURANT,Routine,07/02/2019,89,4322,LEMMON,,75219,4322 LEMMON AVE,Jul 2019,FY2019
PAVILLION CAFE,Routine,07/10/2019,87,2350,STEMMONS,2 FL,75235,2350 N STEMMONS FRWY 2 FL,Jul 2019,FY2019
CORNER BAKERY CAFE,Routine,07/12/2019,94,5225,BELTLINE,,75251,5225 BELTLINE RD 258,Jul 2019,FY2019
THE HIDEAWAY,Follow-up,07/01/2019,82,14902,PRESTON,#924,75254,14902 PRESTON RD #924,Jul 2019,FY2019
ANGELA'S CAFE & DELI,Routine,06/27/2019,89,7979,INWOOD,#121,75209,7979 INWOOD RD #121,Jun 2019,FY2019
TWISTED ROOT BURGER,Routine,06/19/2019,94,5609,SMU,1STFL,75206,5609 SMU BLVD 1STFL,Jun 2019,FY2019
B & K SMOKEHOUSE,Routine,07/08/2019,84,5002,HOHEN,,75215,5002 HOHEN AVE,Jul 2019,FY2019
PAKPAO,Routine,06/19/2019,75,1628,OAK LAWN,,75207,1628 OAK LAWN AVE,Jun 2019,FY2019
MCDONALDS,Routine,06/12/2019,98,3310,AL LIPSCOMB,,75210,3310 AL LIPSCOMB AVE,Jun 2019,FY2019
WALMART #3014 - GROCERY,Routine,06/13/2019,86,200,SHORT,,75232,200 SHORT BLVD,Jun 2019,FY2019
FITO'S TACOS DE CABEZA,Routine,06/05/2019,78,2905,DAVIS,,75211,2905 W DAVIS ST,Jun 2019,FY2019
CHUCHU GROCERY,Routine,06/19/2019,74,10560,WALNUT,500,75243,10560 WALNUT ST STE 500,Jun 2019,FY2019
LONG JOHN SILVER'S #31796,Routine,07/09/2019,95,9375,FOREST,,75243,9375 FOREST LN,Jul 2019,FY2019
WHATABURGER,Routine,06/06/2019,93,8850,STEMMONS,,75247,8850 N STEMMONS FRWY,Jun 2019,FY2019
EL FENIX,Routine,06/25/2019,88,255,CASA LINDA PLAZA,,75218,255 CASA LINDA PLAZA,Jun 2019,FY2019
TACOS LOLA,Routine,06/19/2019,80,5329,ROSS,#A,75206,5329 ROSS AVE #A,Jun 2019,FY2019
SWEET GEORGIA BROWN,Routine,06/17/2019,83,2840,LEDBETTER,,75216,2840 E LEDBETTER DR,Jun 2019,FY2019
SOULMAN'S BAR-B-QUE,Routine,06/19/2019,80,8018,LANCASTER,,75241,8018 S LANCASTER RD,Jun 2019,FY2019
PIZZA HUT / WINGSTREET,Routine,06/11/2019,91,9310,RL THORNTON,,75254,9310 E RL THORNTON FRWY,Jun 2019,FY2019
EUROPEAN IN TEXAS MARKET AND DELI,Routine,07/02/2019,98,11613,CENTRAL,#111A,75243,11613 N CENTRAL EXPW #111A,Jul 2019,FY2019
AFC SUSHI @ TOM THUMB #3570,Routine,06/25/2019,97,7331,GASTON,,75214,7331 GASTON AVE,Jun 2019,FY2019
LOCAL TRAVELER BAR AND KITCEN,Routine,06/29/2019,80,7522,GRAND,,75214,7522 E GRAND AVE,Jun 2019,FY2019
EDIBLE ALOFT,Routine,06/27/2019,95,1033,YOUNG,50,75202,1033 YOUNG ST STE 50,Jun 2019,FY2019
EUREST DINING SERVICE,Routine,06/25/2019,90,13510,CENTRAL,,75243,13510 N CENTRAL EXPW,Jun 2019,FY2019
TAQUERIA LA VICTORIA,Routine,06/24/2019,91,2851,WESTMORELAND,,75233,2851 S WESTMORELAND RD,Jun 2019,FY2019
